张一丹-周洲,3,1,1,0
1500353940009,5.894730,1.098557,12.989548,0.211533,0.763153,-2.034409,1.620670,0.640207,9.650594,-8.592224,28.558350,-32.562256,4.277158,0.459573,3.357406,0.100058,-0.065329,-0.166382,3.663336,-0.170595,13.828732,0.030404,-0.083859,-0.028275,0.080987,-0.037386,0.687692,32768.000000,0.000000,0.000000
1500353940021,5.413773,1.660858,13.121155,-0.124420,0.642212,-1.947662,1.517487,0.686377,9.664187,-8.891296,28.038025,-31.661987,3.896878,0.974749,3.460738,0.127294,-0.070048,-0.155750,3.373764,0.264600,13.884519,0.031806,-0.079069,-0.042154,0.079510,-0.034258,0.680819,32768.000000,0.000000,0.000000
1500353940033,5.456833,1.577118,13.815079,-0.312576,0.544464,-1.846252,1.458482,0.689643,9.673035,-10.092163,28.898621,-31.962585,3.997223,0.886941,4.134564,0.165816,-0.070382,-0.149651,3.382015,-0.002942,14.549321,0.031429,-0.076319,-0.050848,0.076320,-0.031429,0.670854,32768.000000,0.000000,0.000000
1500353940044,5.607590,1.120087,14.193146,-0.417633,0.358749,-1.797394,1.416012,0.677882,9.680175,-11.592102,28.729248,-32.861328,4.188665,0.440810,4.493054,0.213117,-0.069180,-0.145249,3.434334,-0.650568,14.897221,0.030295,-0.074369,-0.059417,0.074126,-0.030883,0.664386,32768.000000,0.000000,0.000000
1500353940056,6.172287,0.380707,13.683472,-0.440842,0.017899,-1.831589,1.394360,0.650801,9.685175,-10.092163,29.418945,-32.861328,4.772502,-0.272626,3.960618,0.166332,-0.066412,-0.142986,4.006425,-1.258004,14.416847,0.028028,-0.073539,-0.072265,0.071922,-0.031950,0.654381,32768.000000,0.000000,0.000000
1500353940068,6.595825,-0.117004,12.740692,-0.411530,-0.161667,-1.928101,1.405114,0.634645,9.684692,-10.992432,28.898621,-33.161926,5.183837,-0.754754,3.008624,0.194430,-0.064761,-0.144081,4.417562,-1.883013,13.519734,0.026505,-0.074267,-0.081097,0.071345,-0.033586,0.647210,32768.000000,0.000000,0.000000
1500353940080,6.677185,-0.782211,11.082474,-0.376099,-0.254532,-2.187119,1.438735,0.618704,9.680787,-10.691833,28.898621,-31.962585,5.230000,-1.404550,1.344822,0.187745,-0.063132,-0.147538,4.601711,-2.435868,11.870497,0.025103,-0.075593,-0.090634,0.071276,-0.035555,0.639429,32768.000000,0.000000,0.000000
1500353940091,6.344574,-1.177017,10.300018,-0.393204,-0.198318,-2.415573,1.456981,0.610913,9.678553,-10.992432,28.898621,-30.761719,4.878528,-1.791731,0.561253,0.201224,-0.062336,-0.149415,4.271603,-2.777876,11.034770,0.023089,-0.077447,-0.106745,0.071133,-0.038357,0.626140,32768.000000,0.000000,0.000000
1500353940102,5.746368,-1.346909,9.840591,-0.438400,-0.104263,-2.658707,1.464543,0.602782,9.677921,-13.092041,28.378296,-31.062317,4.272442,-1.953553,0.100660,0.267000,-0.061505,-0.150189,3.533707,-3.035144,10.486798,0.021669,-0.078063,-0.119007,0.070547,-0.039831,0.616095,32768.000000,0.000000,0.000000
1500353940115,4.803604,-1.413910,9.878876,-0.520264,0.058212,-3.000793,1.451993,0.586451,9.680816,-13.992310,29.078674,-30.462646,3.342022,-2.004234,0.134131,0.292446,-0.059837,-0.148877,2.558065,-2.898780,10.378793,0.019292,-0.077741,-0.139704,0.068613,-0.041328,0.599111,32768.000000,0.000000,0.000000
1500353940127,4.140793,-1.196167,10.197128,-0.523941,0.176712,-3.202362,1.426952,0.576281,9.685148,-15.191650,28.378296,-31.062317,2.704174,-1.776352,0.446371,0.333991,-0.058798,-0.146282,1.868582,-2.577368,10.603017,0.017784,-0.076672,-0.154795,0.066778,-0.041660,0.586671,32768.000000,0.000000,0.000000
1500353940140,2.693130,-0.810928,10.733124,-0.420074,0.347763,-3.419846,1.387413,0.571787,9.691157,-13.992310,28.558350,-30.162048,1.320543,-1.388083,0.969228,0.305497,-0.058339,-0.142197,0.655364,-1.728434,10.940454,0.016651,-0.074908,-0.170833,0.064722,-0.041225,0.573410,32768.000000,0.000000,0.000000
1500353940151,1.841278,-0.495071,10.824051,-0.285690,0.421082,-3.482147,1.305929,0.584988,9.701687,-16.091919,28.208923,-30.761719,0.525654,-1.084402,1.050345,0.374829,-0.059688,-0.133804,-0.066179,-1.208421,10.923865,0.016221,-0.071334,-0.195743,0.061887,-0.039008,0.552586,32768.000000,0.000000,0.000000
1500353940164,0.960724,-0.002151,10.654160,-0.070679,0.461380,-3.487030,1.209526,0.626214,9.711606,-14.892578,28.038025,-30.462646,-0.258191,-0.633227,0.867168,0.351534,-0.063900,-0.123906,-0.576980,-0.517838,10.669257,0.017533,-0.067368,-0.220738,0.060011,-0.035279,0.531257,32768.000000,0.000000,0.000000
1500353940176,0.561127,0.282593,10.407700,0.069809,0.428406,-3.441818,1.144096,0.668348,9.716724,-15.191650,27.688599,-29.861450,-0.592020,-0.391042,0.614104,0.371465,-0.068205,-0.117205,-0.769757,-0.158375,10.396988,0.019270,-0.064912,-0.237274,0.059507,-0.032307,0.516982,32768.000000,0.000000,0.000000
1500353940188,0.348160,0.600845,9.792740,0.270187,0.324554,-3.333099,1.054726,0.751412,9.720768,-17.292786,26.478577,-30.761719,-0.714954,-0.156542,-0.005330,0.447742,-0.076698,-0.108080,-0.705038,0.172468,9.790462,0.022964,-0.062060,-0.260954,0.060102,-0.027687,0.495863,32768.000000,0.000000,0.000000
1500353940200,0.546768,0.720490,9.268707,0.397232,0.258575,-3.234131,1.002321,0.819081,9.720846,-17.892456,26.649475,-31.661987,-0.463406,-0.105010,-0.528308,0.460385,-0.083620,-0.102747,-0.389650,0.129859,9.303672,0.026055,-0.060794,-0.275982,0.061388,-0.024623,0.482061,32768.000000,0.000000,0.000000
1500353940213,0.836304,0.646301,8.459930,0.595154,0.218277,-3.097305,0.929080,0.938919,9.717285,-18.492126,26.129150,-31.361389,-0.099671,-0.299586,-1.329473,0.486421,-0.095890,-0.095321,-0.055598,-0.163575,8.523948,0.031622,-0.059635,-0.297805,0.064511,-0.019867,0.461947,32768.000000,0.000000,0.000000
1500353940226,0.879364,0.533844,7.864120,0.717331,0.221924,-3.022781,0.879220,1.030588,9.712633,-18.492126,24.049377,-30.162048,-0.005977,-0.503918,-1.916127,0.522657,-0.105285,-0.090277,-0.005489,-0.343664,7.923669,0.036013,-0.059132,-0.311401,0.067257,-0.016431,0.448858,32768.000000,0.000000,0.000000
1500353940240,0.987045,0.543411,6.983566,0.834610,0.242691,-2.920166,0.798779,1.180709,9.702488,-20.892334,24.049377,-30.162048,0.183483,-0.644368,-2.777024,0.585008,-0.120692,-0.082142,0.172190,-0.483808,7.055213,0.043374,-0.058562,-0.331191,0.072062,-0.010856,0.429565,32768.000000,0.000000,0.000000
1500353940251,0.984650,0.672623,6.538498,0.863922,0.264694,-2.862732,0.740631,1.283453,9.694050,-20.292664,22.668457,-31.361389,0.240178,-0.617485,-3.205816,0.587979,-0.131252,-0.076252,0.293623,-0.431567,6.625818,0.048528,-0.058190,-0.344076,0.075449,-0.006957,0.416977,32768.000000,0.000000,0.000000
1500353940263,0.786057,0.974121,6.210678,0.866379,0.301346,-2.758896,0.645147,1.435758,9.679502,-20.292664,22.148132,-29.261780,0.138416,-0.467187,-3.506245,0.606505,-0.146935,-0.066552,0.332824,-0.171619,6.324484,0.056419,-0.057442,-0.362373,0.080510,-0.000893,0.398429,32768.000000,0.000000,0.000000
1500353940275,0.608978,1.256470,6.186752,0.860275,0.329437,-2.663589,0.576193,1.534035,9.668771,-20.292664,20.588684,-28.962708,0.031077,-0.282113,-3.510679,0.637052,-0.157073,-0.059523,0.352983,0.073773,6.332095,0.061676,-0.056798,-0.374190,0.083781,0.003269,0.386488,32768.000000,0.000000,0.000000
1500353940287,0.388840,1.651291,6.332718,0.861481,0.370987,-2.471786,0.466022,1.677230,9.650912,-21.191406,20.239258,-30.761719,-0.077963,-0.028751,-3.334375,0.659817,-0.171875,-0.048250,0.397727,0.377335,6.533047,0.069638,-0.055597,-0.390370,0.088580,0.009693,0.369455,32768.000000,0.000000,0.000000
1500353940299,0.319443,1.854675,6.591141,0.866379,0.392960,-2.309296,0.389681,1.770614,9.637608,-19.392395,19.029236,-31.661987,-0.070587,0.082480,-3.055069,0.634848,-0.181548,-0.040411,0.417870,0.478127,6.825085,0.074983,-0.054739,-0.400498,0.091766,0.014065,0.358863,32768.000000,0.000000,0.000000
1500353940312,0.355347,1.971924,7.119949,0.879807,0.416168,-2.036850,0.273751,1.907014,9.615546,-22.991943,18.688965,-31.661987,0.081627,0.065124,-2.494516,0.731220,-0.195708,-0.028462,0.479733,0.306256,7.374586,0.083044,-0.053360,-0.413523,0.096523,0.020662,0.344455,32768.000000,0.000000,0.000000
1500353940325,0.419952,1.904938,7.409485,0.909134,0.389313,-1.856033,0.200385,1.997508,9.598969,-20.591736,18.339539,-31.661987,0.219702,-0.091221,-2.183001,0.683004,-0.205125,-0.020873,0.429340,0.107449,7.649167,0.088417,-0.052643,-0.421012,0.099844,0.024899,0.335818,32768.000000,0.000000,0.000000
1500353940337,0.470200,1.694366,7.495636,0.964111,0.336777,-1.604355,0.100669,2.135584,9.570765,-21.792603,17.298889,-32.861328,0.369678,-0.438076,-2.061046,0.727406,-0.219528,-0.010518,0.305853,-0.244977,7.689146,0.096443,-0.052206,-0.431487,0.105237,0.030855,0.324255,32768.000000,0.000000,0.000000
1500353940351,0.527618,1.569931,7.677490,0.981232,0.325775,-1.374664,0.009321,2.273683,9.539427,-21.191406,15.739441,-28.361511,0.518318,-0.698660,-1.840572,0.768507,-0.233980,-0.000977,0.198086,-0.543408,7.832778,0.104442,-0.052120,-0.439827,0.110878,0.036479,0.314252,32768.000000,0.000000,0.000000
1500353940363,0.585052,1.481400,7.864120,0.978790,0.323334,-1.226852,-0.048352,2.364203,9.517279,-21.191406,15.908813,-31.062317,0.633274,-0.876400,-1.627378,0.750314,-0.243480,0.005080,0.145250,-0.760778,7.986322,0.109698,-0.052154,-0.444439,0.114658,0.040092,0.308401,32768.000000,0.000000,0.000000
1500353940376,0.522842,1.404831,8.354645,0.967789,0.335541,-1.005722,-0.130416,2.495908,9.482817,-21.191406,14.878845,-30.462646,0.652829,-1.082868,-1.096983,0.774894,-0.257343,0.013752,-0.080133,-0.993277,8.429355,0.117340,-0.052365,-0.450855,0.120237,0.045321,0.300884,32768.000000,0.000000,0.000000
1500353940388,0.463013,1.294769,8.837997,0.965347,0.331879,-0.848099,-0.182296,2.582035,9.458871,-21.492004,14.009094,-30.761719,0.644662,-1.278102,-0.587305,0.798639,-0.266435,0.019270,-0.328440,-1.203746,8.856870,0.122383,-0.052481,-0.453791,0.123928,0.048719,0.296747,32768.000000,0.000000,0.000000
1500353940400,0.400803,1.029160,9.457748,0.945786,0.230484,-0.617203,-0.244704,2.706978,9.422462,-19.392395,12.968445,-30.761719,0.644585,-1.667627,0.070761,0.770043,-0.279666,0.025964,-0.662319,-1.611212,9.361311,0.129452,-0.053202,-0.457310,0.129483,0.053125,0.291841,32768.000000,0.000000,0.000000
1500353940412,0.142380,0.799454,9.732910,0.912811,0.094864,-0.464478,-0.269401,2.786521,9.398570,-21.792603,13.658142,-30.761719,0.410749,-1.976394,0.370339,0.808185,-0.288116,0.028656,-1.152771,-1.683930,9.551149,0.133613,-0.054349,-0.459319,0.133241,0.055256,0.289347,32768.000000,0.000000,0.000000
